year,cert,namefull,branname,address,city,stalp,zipbr,depsumbr,bkclass,bkmo,uninumbr
2024,10042,Federal Savings Bank of Nashville,Federal Savings Bank of Nashville - Nashville Full Service,9052 Main St,Nashville,TN,27734,431263,N,N,100401
2024,10043,Allied Federal Bank of New Orleans,Allied Federal Bank of New Orleans Main,508 Main St,New Orleans,LA,33445,3102,NM,Y,100402
2024,10043,Allied Federal Bank of New Orleans,Allied Federal Bank of New Orleans - New Orleans Full Service,3408 Main St,New Orleans,LA,69596,5810,NM,N,100403
2024,10043,Allied Federal Bank of New Orleans,Allied Federal Bank of New Orleans - New Orleans Limited Service,2786 Main St,New Orleans,LA,26193,3105,NM,N,100404
2024,10043,Allied Federal Bank of New Orleans,Allied Federal Bank of New Orleans - New Orleans Full Service,6046 Main St,New Orleans,LA,21181,4910,NM,N,100405
2024,10044,Trust Bank & Trust of Charleston,Trust Bank & Trust of Charleston Main,8483 Main St,Charleston,WV,90225,18487,NM,Y,100406
2024,10044,Trust Bank & Trust of Charleston,Trust Bank & Trust of Charleston - Charleston Limited Service,819 Main St,Charleston,WV,32398,15409,NM,N,100407
2024,10044,Trust Bank & Trust of Charleston,Trust Bank & Trust of Charleston - Charleston Full Service,2559 Main St,Charleston,WV,31249,21005,NM,N,100408
2024,10044,Trust Bank & Trust of Charleston,Trust Bank & Trust of Charleston - Charleston Full Service,940 Main St,Charleston,WV,64995,19224,NM,N,100409
2024,10044,Trust Bank & Trust of Charleston,Trust Bank & Trust of Charleston - Charleston Limited Service,7411 Main St,Charleston,WV,47851,18544,NM,N,100410
2024,10045,Commerce Idaho Banking Group,Commerce Idaho Banking Group Main,3423 Main St,Boise,ID,10463,501697,NM,Y,100411
2024,10045,Commerce Idaho Banking Group,Commerce Idaho Banking Group - Boise Full Service,8269 Main St,Boise,ID,81237,322542,NM,N,100412
2024,10046,United Texas Banking Group,United Texas Banking Group Main,9747 Main St,Houston,TX,96438,30935,NM,Y,100413
2024,10047,Southern Federal Bank of Jacksonville,Southern Federal Bank of Jacksonville Main,1400 Main St,Miami,FL,88802,9992,N,Y,100414
2024,10047,Southern Federal Bank of Jacksonville,Southern Federal Bank of Jacksonville - Miami Full Service,4656 Main St,Miami,FL,91233,16337,N,N,100415
2024,10047,Southern Federal Bank of Jacksonville,Southern Federal Bank of Jacksonville - Miami Full Service,1002 Main St,Miami,FL,95626,6964,N,N,100416
2024,10047,Southern Federal Bank of Jacksonville,Southern Federal Bank of Jacksonville - Miami Full Service,631 Main St,Miami,FL,97424,6434,N,N,100417
2024,10048,Western National Bank of Dallas,Western National Bank of Dallas Main,1536 Main St,Houston,TX,16426,5443,N,Y,100418
2024,10048,Western National Bank of Dallas,Western National Bank of Dallas - Houston Limited Service,2743 Main St,Houston,TX,98092,10871,N,N,100419
2024,10048,Western National Bank of Dallas,Western National Bank of Dallas - Houston Full Service,9847 Main St,Houston,TX,85010,8145,N,N,100420
2024,10048,Western National Bank of Dallas,Western National Bank of Dallas - Houston Limited Service,6001 Main St,Houston,TX,14697,8869,N,N,100421
2024,10048,Western National Bank of Dallas,Western National Bank of Dallas - Houston Limited Service,6308 Main St,Houston,TX,18869,5375,N,N,100422
2024,10049,Capital Federal Savings of Sacramento,Capital Federal Savings of Sacramento Main,2304 Main St,San Francisco,CA,25993,122149,NM,Y,100423
2024,10049,Capital Federal Savings of Sacramento,Capital Federal Savings of Sacramento - San Francisco Limited Service,8695 Main St,San Francisco,CA,37504,167840,NM,N,100424
2024,10049,Capital Federal Savings of Sacramento,Capital Federal Savings of Sacramento - San Francisco Full Service,9461 Main St,San Francisco,CA,92441,76375,NM,N,100425
2024,10049,Capital Federal Savings of Sacramento,Capital Federal Savings of Sacramento - San Francisco Limited Service,4805 Main St,San Francisco,CA,65974,206274,NM,N,100426
2024,10050,Atlantic National Bank of Baton Rouge,Atlantic National Bank of Baton Rouge Main,9523 Main St,New Orleans,LA,91689,8284,SA,Y,100427
2024,10050,Atlantic National Bank of Baton Rouge,Atlantic National Bank of Baton Rouge - New Orleans Full Service,8232 Main St,New Orleans,LA,78118,13239,SA,N,100428
2024,10050,Atlantic National Bank of Baton Rouge,Atlantic National Bank of Baton Rouge - New Orleans Limited Service,3912 Main St,New Orleans,LA,48074,15945,SA,N,100429
2024,10050,Atlantic National Bank of Baton Rouge,Atlantic National Bank of Baton Rouge - New Orleans Full Service,7716 Main St,New Orleans,LA,91980,6308,SA,N,100430
2024,10050,Atlantic National Bank of Baton Rouge,Atlantic National Bank of Baton Rouge - New Orleans Full Service,6893 Main St,New Orleans,LA,64269,16505,SA,N,100431
2024,10051,First Bank & Trust of Nashville,First Bank & Trust of Nashville Main,3578 Main St,Nashville,TN,11480,193056,NM,Y,100432
2024,10052,Farmers Community Bank of Orlando,Farmers Community Bank of Orlando Main,1211 Main St,Miami,FL,50340,20706,SB,Y,100433
2024,10052,Farmers Community Bank of Orlando,Farmers Community Bank of Orlando - Miami Full Service,200 Main St,Miami,FL,24920,31119,SB,N,100434
2024,10053,Commerce California Financial,Commerce California Financial Main,9421 Main St,San Francisco,CA,90739,156628,NM,Y,100435
2024,10053,Commerce California Financial,Commerce California Financial - San Francisco Full Service,5636 Main St,San Francisco,CA,98142,113243,NM,N,100436
2024,10053,Commerce California Financial,Commerce California Financial - San Francisco Limited Service,2324 Main St,San Francisco,CA,73110,242783,NM,N,100437
2024,10054,Pacific Pennsylvania National Bank,Pacific Pennsylvania National Bank Main,8897 Main St,Philadelphia,PA,53923,617805,NM,Y,100438
2024,10054,Pacific Pennsylvania National Bank,Pacific Pennsylvania National Bank - Philadelphia Limited Service,1017 Main St,Philadelphia,PA,78298,635819,NM,N,100439
2024,10054,Pacific Pennsylvania National Bank,Pacific Pennsylvania National Bank - Philadelphia Full Service,5269 Main St,Philadelphia,PA,82768,533561,NM,N,100440
2024,10054,Pacific Pennsylvania National Bank,Pacific Pennsylvania National Bank - Philadelphia Full Service,5534 Main St,Philadelphia,PA,56346,459162,NM,N,100441
2024,10054,Pacific Pennsylvania National Bank,Pacific Pennsylvania National Bank - Philadelphia Full Service,610 Main St,Philadelphia,PA,54453,309455,NM,N,100442
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise Main,6482 Main St,Boise,ID,34560,224620,N,Y,100443
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Limited Service,5252 Main St,Boise,ID,14145,257975,N,N,100444
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Limited Service,3993 Main St,Boise,ID,58704,104355,N,N,100445
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Limited Service,5053 Main St,Boise,ID,32939,136482,N,N,100446
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Limited Service,3411 Main St,Boise,ID,22137,277766,N,N,100447
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Full Service,8007 Main St,Boise,ID,75543,88989,N,N,100448
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Full Service,8021 Main St,Boise,ID,78632,167276,N,N,100449
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Limited Service,1709 Main St,Boise,ID,77652,118388,N,N,100450
2024,10055,Sovereign Federal Bank of Boise,Sovereign Federal Bank of Boise - Boise Full Service,7626 Main St,Boise,ID,60801,262770,N,N,100451
2024,10056,River New York Banking Group,River New York Banking Group Main,821 Main St,New York,NY,87894,48093,NM,Y,100452
2024,10056,River New York Banking Group,River New York Banking Group - New York Limited Service,855 Main St,New York,NY,23513,114048,NM,N,100453
2024,10056,River New York Banking Group,River New York Banking Group - New York Full Service,5214 Main St,New York,NY,93735,129823,NM,N,100454
2024,10056,River New York Banking Group,River New York Banking Group - New York Limited Service,4795 Main St,New York,NY,46261,76091,NM,N,100455
2024,10056,River New York Banking Group,River New York Banking Group - New York Limited Service,4567 Main St,New York,NY,29571,143158,NM,N,100456
2024,10057,Capital Trust Company of Omaha,Capital Trust Company of Omaha Main,9268 Main St,Omaha,NE,77378,17674,SA,Y,100457
2024,10057,Capital Trust Company of Omaha,Capital Trust Company of Omaha - Omaha Full Service,9100 Main St,Omaha,NE,51744,34570,SA,N,100458
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis Main,4741 Main St,Minneapolis,MN,85246,1662632,NM,Y,100459
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Full Service,5649 Main St,Minneapolis,MN,80854,526911,NM,N,100460
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Full Service,7812 Main St,Minneapolis,MN,98538,603532,NM,N,100461
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Full Service,1510 Main St,Minneapolis,MN,65897,933718,NM,N,100462
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Full Service,9811 Main St,Minneapolis,MN,92505,1351884,NM,N,100463
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Full Service,5544 Main St,Minneapolis,MN,35971,897284,NM,N,100464
2024,10058,Coastal Community Bank of Minneapolis,Coastal Community Bank of Minneapolis - Minneapolis Limited Service,1622 Main St,Minneapolis,MN,71377,1173603,NM,N,100465
2024,10059,United National Bank of Madison,United National Bank of Madison Main,7725 Main St,Milwaukee,WI,71675,86518,N,Y,100466
2024,10060,Capital Federal Savings of Austin,Capital Federal Savings of Austin Main,4327 Main St,Houston,TX,57638,73811,NM,Y,100467
2024,10060,Capital Federal Savings of Austin,Capital Federal Savings of Austin - Houston Full Service,5512 Main St,Houston,TX,52567,159821,NM,N,100468
2024,10061,Federal Banking Group of Charleston,Federal Banking Group of Charleston Main,7887 Main St,Charleston,WV,24796,5540,SB,Y,100469
2024,10061,Federal Banking Group of Charleston,Federal Banking Group of Charleston - Charleston Limited Service,2898 Main St,Charleston,WV,46996,12108,SB,N,100470
2024,10061,Federal Banking Group of Charleston,Federal Banking Group of Charleston - Charleston Full Service,8422 Main St,Charleston,WV,23491,13837,SB,N,100471
2024,10061,Federal Banking Group of Charleston,Federal Banking Group of Charleston - Charleston Full Service,5439 Main St,Charleston,WV,82895,17221,SB,N,100472
2024,10062,Sovereign Federal Bank of San Francisco,Sovereign Federal Bank of San Francisco Main,6666 Main St,San Francisco,CA,87402,1124539,SB,Y,100473
2024,10062,Sovereign Federal Bank of San Francisco,Sovereign Federal Bank of San Francisco - San Francisco Full Service,9077 Main St,San Francisco,CA,30843,1238968,SB,N,100474
2024,10062,Sovereign Federal Bank of San Francisco,Sovereign Federal Bank of San Francisco - San Francisco Limited Service,3511 Main St,San Francisco,CA,87459,518582,SB,N,100475
2024,10062,Sovereign Federal Bank of San Francisco,Sovereign Federal Bank of San Francisco - San Francisco Limited Service,5706 Main St,San Francisco,CA,81372,1169290,SB,N,100476
2024,10063,Citizens Arkansas Banking Group,Citizens Arkansas Banking Group Main,1376 Main St,Little Rock,AR,85260,16883,N,Y,100477
2024,10063,Citizens Arkansas Banking Group,Citizens Arkansas Banking Group - Little Rock Full Service,7684 Main St,Little Rock,AR,52647,15688,N,N,100478
2024,10064,Western Savings Bank of Portland,Western Savings Bank of Portland Main,2986 Main St,Portland,ME,50374,44327,N,Y,100479
2024,10064,Western Savings Bank of Portland,Western Savings Bank of Portland - Portland Full Service,9871 Main St,Portland,ME,59664,35742,N,N,100480
2024,10064,Western Savings Bank of Portland,Western Savings Bank of Portland - Portland Limited Service,1107 Main St,Portland,ME,21866,37535,N,N,100481
2024,10064,Western Savings Bank of Portland,Western Savings Bank of Portland - Portland Full Service,103 Main St,Portland,ME,29231,46830,N,N,100482
2024,10064,Western Savings Bank of Portland,Western Savings Bank of Portland - Portland Limited Service,6489 Main St,Portland,ME,90684,33171,N,N,100483
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City Main,5287 Main St,St. Louis,MO,49286,285703,N,Y,100484
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Limited Service,5740 Main St,St. Louis,MO,21703,567693,N,N,100485
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,6722 Main St,St. Louis,MO,26718,712775,N,N,100486
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,9092 Main St,St. Louis,MO,16963,379437,N,N,100487
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,5985 Main St,St. Louis,MO,24378,482489,N,N,100488
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,9769 Main St,St. Louis,MO,61677,307076,N,N,100489
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,6351 Main St,St. Louis,MO,67041,386764,N,N,100490
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,2378 Main St,St. Louis,MO,34671,273682,N,N,100491
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Limited Service,2627 Main St,St. Louis,MO,47810,633675,N,N,100492
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,357 Main St,St. Louis,MO,28873,186293,N,N,100493
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,2324 Main St,St. Louis,MO,21097,415899,N,N,100494
2024,10065,Capital Bank & Trust of Kansas City,Capital Bank & Trust of Kansas City - St. Louis Full Service,7571 Main St,St. Louis,MO,89223,615301,N,N,100495
2024,10066,National Florida Bank,National Florida Bank Main,7048 Main St,Miami,FL,82358,38530,N,Y,100496
2024,10066,National Florida Bank,National Florida Bank - Miami Limited Service,3144 Main St,Miami,FL,65675,33684,N,N,100497
2024,10066,National Florida Bank,National Florida Bank - Miami Full Service,3978 Main St,Miami,FL,75762,40671,N,N,100498
2024,10066,National Florida Bank,National Florida Bank - Miami Limited Service,9542 Main St,Miami,FL,58099,61626,N,N,100499
2024,10067,Federal Bank of Reno,Federal Bank of Reno Main,6138 Main St,Las Vegas,NV,24832,73771,SA,Y,100500
2024,10068,Commerce Federal Bank of Richmond,Commerce Federal Bank of Richmond Main,1411 Main St,Richmond,VA,28623,14360,N,Y,100501
2024,10068,Commerce Federal Bank of Richmond,Commerce Federal Bank of Richmond - Richmond Limited Service,8674 Main St,Richmond,VA,89963,9428,N,N,100502
2024,10068,Commerce Federal Bank of Richmond,Commerce Federal Bank of Richmond - Richmond Full Service,1379 Main St,Richmond,VA,99662,8935,N,N,100503
2024,10068,Commerce Federal Bank of Richmond,Commerce Federal Bank of Richmond - Richmond Full Service,5728 Main St,Richmond,VA,80127,4281,N,N,100504
2024,10068,Commerce Federal Bank of Richmond,Commerce Federal Bank of Richmond - Richmond Limited Service,7787 Main St,Richmond,VA,85230,8730,N,N,100505
2024,10069,United Trust Company of New Orleans,United Trust Company of New Orleans Main,4927 Main St,New Orleans,LA,47907,214118,N,Y,100506
2024,10069,United Trust Company of New Orleans,United Trust Company of New Orleans - New Orleans Full Service,9891 Main St,New Orleans,LA,49855,320869,N,N,100507
2024,10069,United Trust Company of New Orleans,United Trust Company of New Orleans - New Orleans Full Service,9572 Main St,New Orleans,LA,32161,300354,N,N,100508
2024,10070,Mountain Banking Group of San Diego,Mountain Banking Group of San Diego Main,4880 Main St,San Francisco,CA,91830,37894,NM,Y,100509
2024,10070,Mountain Banking Group of San Diego,Mountain Banking Group of San Diego - San Francisco Limited Service,2177 Main St,San Francisco,CA,76269,31325,NM,N,100510
2024,10070,Mountain Banking Group of San Diego,Mountain Banking Group of San Diego - San Francisco Limited Service,4703 Main St,San Francisco,CA,46073,22414,NM,N,100511
2024,10070,Mountain Banking Group of San Diego,Mountain Banking Group of San Diego - San Francisco Full Service,9993 Main St,San Francisco,CA,32886,41153,NM,N,100512
2024,10070,Mountain Banking Group of San Diego,Mountain Banking Group of San Diego - San Francisco Full Service,2973 Main St,San Francisco,CA,44242,29865,NM,N,100513
2024,10071,Pioneer Banking Group of Spokane,Pioneer Banking Group of Spokane Main,8740 Main St,Seattle,WA,14337,6885,NM,Y,100514
2024,10071,Pioneer Banking Group of Spokane,Pioneer Banking Group of Spokane - Seattle Full Service,9857 Main St,Seattle,WA,30204,17417,NM,N,100515
2024,10072,Pioneer Financial of Milwaukee,Pioneer Financial of Milwaukee Main,3998 Main St,Milwaukee,WI,96594,20523,SB,Y,100516
2024,10072,Pioneer Financial of Milwaukee,Pioneer Financial of Milwaukee - Milwaukee Full Service,3554 Main St,Milwaukee,WI,85727,18053,SB,N,100517
2024,10072,Pioneer Financial of Milwaukee,Pioneer Financial of Milwaukee - Milwaukee Full Service,2000 Main St,Milwaukee,WI,16884,18141,SB,N,100518
2024,10072,Pioneer Financial of Milwaukee,Pioneer Financial of Milwaukee - Milwaukee Limited Service,5037 Main St,Milwaukee,WI,72425,13612,SB,N,100519
2024,10073,Pioneer Savings Bank of Jersey City,Pioneer Savings Bank of Jersey City Main,6490 Main St,Newark,NJ,72205,99402,SA,Y,100520
2024,10073,Pioneer Savings Bank of Jersey City,Pioneer Savings Bank of Jersey City - Newark Full Service,7222 Main St,Newark,NJ,11554,120399,SA,N,100521
2024,10073,Pioneer Savings Bank of Jersey City,Pioneer Savings Bank of Jersey City - Newark Limited Service,5272 Main St,Newark,NJ,79501,99709,SA,N,100522
2024,10073,Pioneer Savings Bank of Jersey City,Pioneer Savings Bank of Jersey City - Newark Full Service,5897 Main St,Newark,NJ,66595,174380,SA,N,100523
2024,10073,Pioneer Savings Bank of Jersey City,Pioneer Savings Bank of Jersey City - Newark Limited Service,1710 Main St,Newark,NJ,43468,84142,SA,N,100524
2024,10074,Valley South Carolina Federal Savings,Valley South Carolina Federal Savings Main,4061 Main St,Columbia,SC,98065,163786,N,Y,100525
2024,10074,Valley South Carolina Federal Savings,Valley South Carolina Federal Savings - Columbia Full Service,3047 Main St,Columbia,SC,51060,138283,N,N,100526
2024,10074,Valley South Carolina Federal Savings,Valley South Carolina Federal Savings - Columbia Full Service,1213 Main St,Columbia,SC,11567,70469,N,N,100527
2024,10074,Valley South Carolina Federal Savings,Valley South Carolina Federal Savings - Columbia Full Service,7406 Main St,Columbia,SC,56073,177012,N,N,100528
2024,10074,Valley South Carolina Federal Savings,Valley South Carolina Federal Savings - Columbia Full Service,3263 Main St,Columbia,SC,14461,127127,N,N,100529
2024,10075,Northern Virginia Bank & Trust,Northern Virginia Bank & Trust Main,9834 Main St,Richmond,VA,96062,21818,SA,Y,100530
2024,10076,Patriot Minnesota Savings Bank,Patriot Minnesota Savings Bank Main,2065 Main St,Minneapolis,MN,21322,51707,NM,Y,100531
2024,10076,Patriot Minnesota Savings Bank,Patriot Minnesota Savings Bank - Minneapolis Limited Service,9374 Main St,Minneapolis,MN,34217,49141,NM,N,100532
2024,10077,Merchants Connecticut Community Bank,Merchants Connecticut Community Bank Main,7750 Main St,Hartford,CT,96570,423590,NM,Y,100533
2024,10078,Western Ohio Community Bank,Western Ohio Community Bank Main,4628 Main St,Cleveland,OH,65965,65524,NM,Y,100534
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester Main,1312 Main St,Manchester,NH,46344,899331,SB,Y,100535
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,1084 Main St,Manchester,NH,43847,1310820,SB,N,100536
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,8156 Main St,Manchester,NH,36302,1405210,SB,N,100537
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,1876 Main St,Manchester,NH,28857,1777268,SB,N,100538
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,1840 Main St,Manchester,NH,67878,1720042,SB,N,100539
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,1253 Main St,Manchester,NH,84887,668542,SB,N,100540
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,8254 Main St,Manchester,NH,29510,639315,SB,N,100541
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,4465 Main St,Manchester,NH,29871,1811990,SB,N,100542
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,8544 Main St,Manchester,NH,74314,1648636,SB,N,100543
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,1248 Main St,Manchester,NH,80795,1338641,SB,N,100544
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,7998 Main St,Manchester,NH,25886,1303254,SB,N,100545
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,6663 Main St,Manchester,NH,17234,1843275,SB,N,100546
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,5671 Main St,Manchester,NH,20545,1575982,SB,N,100547
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,2993 Main St,Manchester,NH,82676,1781461,SB,N,100548
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Limited Service,4996 Main St,Manchester,NH,61131,1804960,SB,N,100549
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,8070 Main St,Manchester,NH,21123,1855997,SB,N,100550
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,684 Main St,Manchester,NH,35309,949260,SB,N,100551
2024,10079,Citizens National Bank of Manchester,Citizens National Bank of Manchester - Manchester Full Service,4007 Main St,Manchester,NH,74124,2414409,SB,N,100552
2024,10080,Farmers Indiana Trust Company,Farmers Indiana Trust Company Main,5141 Main St,Indianapolis,IN,75494,195393,NM,Y,100553
2024,10080,Farmers Indiana Trust Company,Farmers Indiana Trust Company - Indianapolis Full Service,1018 Main St,Indianapolis,IN,54265,64266,NM,N,100554
2024,10080,Farmers Indiana Trust Company,Farmers Indiana Trust Company - Indianapolis Limited Service,8670 Main St,Indianapolis,IN,70079,78346,NM,N,100555
2024,10080,Farmers Indiana Trust Company,Farmers Indiana Trust Company - Indianapolis Full Service,1280 Main St,Indianapolis,IN,14833,158365,NM,N,100556
2024,10081,Mountain Banking Group of San Antonio,Mountain Banking Group of San Antonio Main,7820 Main St,Houston,TX,91051,296253,SM,Y,100557
2024,10081,Mountain Banking Group of San Antonio,Mountain Banking Group of San Antonio - Houston Full Service,2238 Main St,Houston,TX,11882,310498,SM,N,100558
2024,10082,National Savings Bank of Nashville,National Savings Bank of Nashville Main,1694 Main St,Nashville,TN,69793,45537,N,Y,100559
2024,10082,National Savings Bank of Nashville,National Savings Bank of Nashville - Nashville Full Service,1842 Main St,Nashville,TN,24965,14613,N,N,100560
2024,10083,Sovereign Federal Bank of New York,Sovereign Federal Bank of New York Main,3420 Main St,New York,NY,65864,8730,NM,Y,100561
2024,10083,Sovereign Federal Bank of New York,Sovereign Federal Bank of New York - New York Full Service,5412 Main St,New York,NY,25833,22281,NM,N,100562
2024,10083,Sovereign Federal Bank of New York,Sovereign Federal Bank of New York - New York Limited Service,3593 Main St,New York,NY,15975,25761,NM,N,100563
2024,10083,Sovereign Federal Bank of New York,Sovereign Federal Bank of New York - New York Limited Service,4587 Main St,New York,NY,28512,8733,NM,N,100564
2024,10084,Valley Oklahoma Federal Bank,Valley Oklahoma Federal Bank Main,9167 Main St,Oklahoma City,OK,31627,15072,NM,Y,100565
2024,10084,Valley Oklahoma Federal Bank,Valley Oklahoma Federal Bank - Oklahoma City Full Service,766 Main St,Oklahoma City,OK,27481,18430,NM,N,100566
2024,10084,Valley Oklahoma Federal Bank,Valley Oklahoma Federal Bank - Oklahoma City Full Service,2684 Main St,Oklahoma City,OK,12048,13845,NM,N,100567
2024,10084,Valley Oklahoma Federal Bank,Valley Oklahoma Federal Bank - Oklahoma City Full Service,3039 Main St,Oklahoma City,OK,21683,4972,NM,N,100568
2024,10085,United Texas Trust Company,United Texas Trust Company Main,7898 Main St,Houston,TX,26632,34038,SA,Y,100569
2024,10085,United Texas Trust Company,United Texas Trust Company - Houston Full Service,8670 Main St,Houston,TX,69037,44192,SA,N,100570
2024,10085,United Texas Trust Company,United Texas Trust Company - Houston Full Service,716 Main St,Houston,TX,88154,57737,SA,N,100571
2024,10085,United Texas Trust Company,United Texas Trust Company - Houston Full Service,1542 Main St,Houston,TX,92207,37837,SA,N,100572
2024,10085,United Texas Trust Company,United Texas Trust Company - Houston Limited Service,9237 Main St,Houston,TX,40885,34154,SA,N,100573
2024,10086,Heritage Community Bank of Tulsa,Heritage Community Bank of Tulsa Main,1667 Main St,Oklahoma City,OK,91123,35582,N,Y,100574
2024,10086,Heritage Community Bank of Tulsa,Heritage Community Bank of Tulsa - Oklahoma City Full Service,7705 Main St,Oklahoma City,OK,92111,22667,N,N,100575
2024,10087,Capital Savings Bank of Tucson,Capital Savings Bank of Tucson Main,1946 Main St,Phoenix,AZ,29558,123327,NM,Y,100576
2024,10087,Capital Savings Bank of Tucson,Capital Savings Bank of Tucson - Phoenix Limited Service,806 Main St,Phoenix,AZ,17081,162666,NM,N,100577
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings Main,4218 Main St,Des Moines,IA,53816,533607,SA,Y,100578
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Full Service,959 Main St,Des Moines,IA,80432,430243,SA,N,100579
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Full Service,8047 Main St,Des Moines,IA,77489,1099628,SA,N,100580
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Full Service,7387 Main St,Des Moines,IA,87687,1207335,SA,N,100581
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Limited Service,5436 Main St,Des Moines,IA,40154,522955,SA,N,100582
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Limited Service,3984 Main St,Des Moines,IA,64079,551487,SA,N,100583
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Limited Service,1304 Main St,Des Moines,IA,71733,1203685,SA,N,100584
2024,10088,River Iowa Federal Savings,River Iowa Federal Savings - Des Moines Full Service,2474 Main St,Des Moines,IA,38333,1202823,SA,N,100585
2024,10089,National Banking Group of Topeka,National Banking Group of Topeka Main,6219 Main St,Wichita,KS,27878,20462,SM,Y,100586
2024,10089,National Banking Group of Topeka,National Banking Group of Topeka - Wichita Full Service,5975 Main St,Wichita,KS,45349,21106,SM,N,100587
2024,10089,National Banking Group of Topeka,National Banking Group of Topeka - Wichita Limited Service,9417 Main St,Wichita,KS,17818,18427,SM,N,100588
2024,10089,National Banking Group of Topeka,National Banking Group of Topeka - Wichita Full Service,7727 Main St,Wichita,KS,70106,17783,SM,N,100589
2024,10089,National Banking Group of Topeka,National Banking Group of Topeka - Wichita Full Service,3702 Main St,Wichita,KS,48687,43760,SM,N,100590
2024,10090,Pacific Arizona Bank,Pacific Arizona Bank Main,2884 Main St,Phoenix,AZ,85775,14747,SA,Y,100591
2024,10090,Pacific Arizona Bank,Pacific Arizona Bank - Phoenix Full Service,8648 Main St,Phoenix,AZ,74122,9785,SA,N,100592
2024,10090,Pacific Arizona Bank,Pacific Arizona Bank - Phoenix Full Service,7681 Main St,Phoenix,AZ,46591,10596,SA,N,100593
